id,analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
0,1816,8124511159,0,7,,,3,0.1,2.05,0.75,1.12,0.1,0.1,0.1,0.1,0.1
0,1816,8124911146,0,7,,,3,0.1,0.25,0.15,0.08,0.1,0.1,0.1,0.1,0.1
0,1816,8125111152,0,2,,,2,0.1,0.22,0.16,0.08,0.1,0.1,0.1,0.1,0.1
0,1816,8125111152,0,6,,,2,0.1,0.23,0.17,0.09,0.1,0.1,0.1,0.1,0.1
0,1816,8125111152,0,3,,,2,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1
0,1816,8125111152,0,4,,,3,0.1,0.14,0.12,0.02,0.1,0.1,0.1,0.1,0.1
0,1816,8125111152,0,5,,,3,0.17,0.25,0.2,0.04,0.1,0.1,0.1,0.1,0.1
0,1816,8125211157,0,4,,,1,0.14,0.14,0.14,,0.1,0.1,0.1,0.1,0.1
0,1816,8125211157,0,3,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8125211157,0,6,,,1,0.57,0.57,0.57,,0.1,0.1,0.1,0.1,0.1
0,1816,8126011157,0,3,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8126011157,0,4,,,2,0.1,0.2,0.15,0.07,0.1,0.1,0.1,0.1,0.1
0,1816,8126011157,0,5,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8126011157,0,2,,,3,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1
0,1816,8126311182,0,2,,,1,0.2,0.2,0.2,,0.1,0.1,0.1,0.1,0.1
0,1816,8126911141,0,6,,,1,11.6,11.6,11.6,,0.1,0.1,0.1,0.1,0.1
0,1816,8126911141,0,2,,,1,63,63,63,,0.1,0.1,0.1,0.1,0.1
0,1816,8126911141,0,5,,,1,3.8,3.8,3.8,,0.1,0.1,0.1,0.1,0.1
0,1816,8126911141,0,7,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8127611150,0,7,,,3,0.1,0.13,0.11,0.02,0.1,0.1,0.1,0.1,0.1
0,1816,8128311144,0,7,,,3,0.1,0.21,0.16,0.06,0.1,0.1,0.1,0.1,0.1
0,1816,8128811139,0,3,,,116,0.1,4.1,0.55,0.78,0.1,0.1,0.1,0.1,0.2
0,1816,8128811139,0,2,,,68,0.1,7.4,0.87,1.36,0.1,0.1,0.1,0.1,0.1
0,1816,8128811139,0,6,,,128,0.1,8.7,0.78,1.25,0.1,0.1,0.1,0.1,0.2
0,1816,8130311155,0,4,,,4,0.1,1.8,0.53,0.85,0.1,0.1,0.1,0.1,0.1
0,1816,8130311155,0,5,,,9,0.1,1,0.2,0.3,0.1,0.1,0.1,0.1,0.1
0,1816,8130311155,0,3,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8130311155,0,7,,,5,0.1,0.5,0.22,0.16,0.1,0.1,0.1,0.1,0.1
0,1816,8130311155,0,2,,,3,0.1,0.2,0.13,0.06,0.1,0.1,0.1,0.1,0.1
0,1816,8130311155,0,6,,,2,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1
0,1816,8131711163,0,3,,,2,0.7,1.2,0.95,0.35,0.1,0.1,0.1,0.1,0.1
0,1816,8131711163,0,4,,,10,0.2,2.1,0.65,0.59,0.1,0.1,0.1,0.1,0.1
0,1816,8131911160,0,7,,,11,0.2,0.7,0.42,0.13,0.1,0.1,0.1,0.1,0.1
0,1816,8133411160,0,7,,,1,0.11,0.11,0.11,,0.1,0.1,0.1,0.1,0.1
0,1816,8135111177,0,3,,,2,0.1,0.3,0.2,0.14,0.1,0.1,0.1,0.1,0.1
0,1816,8135111177,0,2,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8135111177,0,4,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8135911159,0,3,,,1,0.9,0.9,0.9,,0.1,0.1,0.1,0.1,0.1
0,1816,8136411154,0,7,,,8,0.11,9.28,1.63,3.2,0.1,0.1,0.1,0.1,0.1
0,1816,8136511166,0,7,,,74,0.1,2.2,0.3,0.37,0.1,0.1,0.1,0.1,0.1
0,1816,8136511166,0,5,,,428,0.1,10,0.65,1.47,0.1,0.1,0.1,0.1,0.1
0,1816,8136511166,0,4,,,389,0.1,12.2,0.6,1.41,0.1,0.1,0.1,0.1,0.1
0,1816,8136511166,0,2,,,218,0.1,12.8,1.23,2.41,0.1,0.1,0.1,0.1,0.1
0,1816,8136511166,0,3,,,261,0.1,9,0.81,1.69,0.1,0.1,0.1,0.1,0.1
0,1816,8136511166,0,6,,,352,0.1,8.8,0.46,1.12,0.1,0.1,0.1,0.1,0.1
0,1816,8136811151,0,7,,,2,0.14,0.29,0.21,0.11,0.1,0.1,0.1,0.1,0.1
0,1816,8136811151,0,3,,,1,0.36,0.36,0.36,,0.1,0.1,0.1,0.1,0.1
0,1816,8136811155,0,6,,,2809,0.1,1138.2,16.69,73.02,0.1,0.1,0.1,0.1,0.2
0,1816,8136811155,0,3,,,321,0.1,1673,33.74,154.53,0.1,0.1,0.1,0.1,0.1
0,1816,8136811155,0,7,,,1003,0.1,1072.6,26.36,82.84,0.1,0.1,0.1,0.1,0.1
0,1816,8136811155,0,5,,,1959,0.1,1142.2,23.9,85.19,0.1,0.1,0.1,0.1,0.1
0,1816,8136811155,0,4,,,942,0.1,1141.1,23.26,92.9,0.1,0.1,0.1,0.1,0.1
0,1816,8136811155,0,2,,,178,0.1,936.2,46.07,142.3,0.1,0.1,0.1,0.1,0.1
0,1816,8137511147,0,4,,,18,0.1,2.5,0.32,0.56,0.1,0.1,0.1,0.1,0.1
0,1816,8137511147,0,6,,,14,0.1,121,8.92,32.26,0.1,0.1,0.1,0.1,0.1
0,1816,8137511147,0,7,,,7,0.1,0.2,0.13,0.05,0.1,0.1,0.1,0.1,0.1
0,1816,8137511147,0,2,,,9,0.1,3,0.66,0.92,0.1,0.1,0.1,0.1,0.1
0,1816,8137511147,0,3,,,11,0.1,0.8,0.35,0.23,0.1,0.1,0.1,0.1,0.1
0,1816,8137511147,0,5,,,15,0.1,7.4,0.91,2.02,0.1,0.1,0.1,0.1,0.1
0,1816,8137711177,0,7,,,96,0.1,10.3,1.21,1.25,0.1,0.1,0.1,0.1,0.1
0,1816,8137711177,0,2,,,78,0,3.1,1.31,0.95,0.1,0.1,0.1,0.1,0.1
0,1816,8138911158,0,7,,,314,0.1,3.5,0.77,0.47,0.1,0.1,0.1,0.1,0.2
0,1816,8139211164,0,7,,,1,0.56,0.56,0.56,,0.1,0.1,0.1,0.1,0.1
0,1816,8139711150,0,7,,,1,0.11,0.11,0.11,,0.1,0.1,0.1,0.1,0.1
0,1816,8140211152,0,2,,,59,0.28,14.49,2.63,2.65,0.1,0.1,0.1,0.1,0.1
0,1816,8142411171,0,4,,,824,0.1,9.2,1.03,1.04,0.1,0.1,0.1,0.1,0.2
0,1816,8143411150,0,5,,,1,0.5,0.5,0.5,,0.1,0.1,0.1,0.1,0.1
0,1816,8143611176,0,3,,,5,0.3,1.6,0.84,0.51,0.1,0.1,0.1,0.1,0.1
0,1816,8143611176,0,2,,,3,0.4,1.6,0.87,0.64,0.1,0.1,0.1,0.1,0.1
0,1816,8143911157,0,5,,,1157,0.1,4.93,0.28,0.42,0.1,0.1,0.1,0.1,0.1
0,1816,8143911157,0,2,,,553,0.1,6.5,0.28,0.47,0.1,0.1,0.1,0.1,0.1
0,1816,8143911157,0,4,,,1024,0.1,7,0.28,0.47,0.1,0.1,0.1,0.1,0.1
0,1816,8143911157,0,6,,,912,0.1,7.8,0.32,0.68,0.1,0.1,0.1,0.1,0.1
0,1816,8143911157,0,3,,,755,0.1,4.98,0.26,0.34,0.1,0.1,0.1,0.1,0.1
0,1816,8143911157,0,7,,,210,0.1,3.7,0.3,0.45,0.1,0.1,0.1,0.1,0.1
0,1816,8144611145,0,7,,,3,0.22,2.22,0.94,1.11,0.1,0.1,0.1,0.1,0.1
0,1816,8145011179,0,7,,,1,25.9,25.9,25.9,,0.1,0.1,0.1,0.1,0.1
0,1816,8145311161,0,2,,,1,6.4,6.4,6.4,,0.1,0.1,0.1,0.1,0.1
0,1816,8145311161,0,3,,,8,0.3,1.8,0.85,0.6,0.1,0.1,0.1,0.1,0.2
0,1816,8145411161,0,3,,,1,0.26,0.26,0.26,,0.1,0.1,0.1,0.1,0.1
0,1816,8145411161,0,5,,,1,0.13,0.13,0.13,,0.1,0.1,0.1,0.1,0.1
0,1816,8145511146,0,4,,,1483,0.1,142.9,0.92,5.03,0.1,0.1,0.1,0.1,0.1
0,1816,8145511146,0,3,,,479,0.1,29,1.03,2.76,0.1,0.1,0.1,0.1,0.1
0,1816,8145511146,0,7,,,1170,0.1,23,0.51,1.46,0.1,0.1,0.1,0.1,0.1
0,1816,8145511146,0,5,,,3435,0.1,450.2,0.73,7.9,0.1,0.1,0.1,0.1,0.1
0,1816,8145511146,0,2,,,210,0.1,389.3,3.33,27.15,0.1,0.1,0.1,0.1,0.1
0,1816,8145511146,0,6,,,4533,0.1,187.1,0.6,3.6,0.1,0.1,0.1,0.1,0.1
0,1816,8146111159,0,4,,,1,0.3,0.3,0.3,,0.1,0.1,0.1,0.1,0.1
0,1816,8146111159,0,5,,,2,0.1,0.3,0.2,0.14,0.1,0.1,0.1,0.1,0.1
0,1816,8146711159,0,3,,,1,0.24,0.24,0.24,,0.1,0.1,0.1,0.1,0.1
0,1816,8147211165,0,7,,,1,0.58,0.58,0.58,,0.1,0.1,0.1,0.1,0.1
0,1816,8148411151,0,3,,,1,0.21,0.21,0.21,,0.1,0.1,0.1,0.1,0.1
0,1816,8148411151,0,7,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8148611143,0,5,,,1647,0,212,0.82,5.71,0.1,0.1,0.1,0.1,0.1
0,1816,8148611143,0,6,,,1250,0,218,0.91,7.47,0.1,0.1,0.1,0.1,0.1
0,1816,8148611143,0,2,,,821,0,264,1.31,12.01,0.1,0.1,0.1,0.1,0.1
0,1816,8148611143,0,3,,,1116,0,324,1.6,15.58,0.1,0.1,0.1,0.1,0.1
0,1816,8148611143,0,4,,,1512,0,47,0.61,1.73,0.1,0.1,0.1,0.1,0.1
0,1816,8149411175,0,3,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8149411175,0,2,,,1,0.13,0.13,0.13,,0.1,0.1,0.1,0.1,0.1
0,1816,8149411176,0,4,,,162,0,481.3,8.9,41.81,0.1,0.1,0.1,0.1,0.1
0,1816,8149411176,0,7,,,186,0,958,30.38,90.42,0.1,0.1,0.1,0.1,0.1
0,1816,8149411176,0,5,,,301,0,295.4,10.13,32.09,0.1,0.1,0.1,0.1,0.2
0,1816,8149911158,0,6,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8149911158,0,5,,,3,0.1,0.2,0.13,0.06,0.1,0.1,0.1,0.1,0.1
0,1816,8149911158,0,4,,,2,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1
0,1816,8150111148,0,7,,,4,0.11,2.73,0.89,1.25,0.1,0.1,0.1,0.1,0.1
0,1816,8150511163,0,2,,,150,0.1,360.7,13.79,42.7,0.1,0.1,0.1,0.1,0.1
0,1816,8150511163,0,6,,,2117,0.1,666.4,8.88,37.05,0.1,0.1,0.1,0.1,0.2
0,1816,8150511163,0,3,,,254,0.1,392.3,10.55,42.93,0.1,0.1,0.1,0.1,0.1
0,1816,8150511163,0,7,,,837,0.1,237.2,9.29,23.64,0.1,0.1,0.1,0.1,0.1
0,1816,8150511163,0,5,,,1491,0.1,790.2,9.74,34.68,0.1,0.1,0.1,0.1,0.1
0,1816,8150511163,0,4,,,720,0.1,337.2,8.33,26.84,0.1,0.1,0.1,0.1,0.1
0,1816,8151311160,0,7,,,4,0.1,0.12,0.11,0.01,0.1,0.1,0.1,0.1,0.1
0,1816,8151511166,0,3,,,1,0.3,0.3,0.3,,0.1,0.1,0.1,0.1,0.1
0,1816,8151711171,0,5,,,4,0.55,2.77,1.94,0.96,0.1,0.1,0.1,0.1,0.11
0,1816,8152611164,0,3,,,254,0.1,34.94,0.45,2.51,0.1,0.1,0.1,0.1,0.11
0,1816,8152611164,0,2,,,167,0.1,162.5,3.91,23.59,0.1,0.1,0.1,0.1,0.1
0,1816,8152911173,0,2,,,1,0.3,0.3,0.3,,0.1,0.1,0.1,0.1,0.1
0,1816,8153911167,0,5,,,20,0.1,0.4,0.14,0.07,0.1,0.1,0.1,0.1,0.1
0,1816,8153911167,0,3,,,12,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1
0,1816,8153911167,0,6,,,17,0,0.3,0.13,0.07,0.1,0.1,0.1,0.1,0.1
0,1816,8154611184,0,5,,,11,0.1,1.2,0.33,0.41,0.1,0.1,0.1,0.1,0.1
0,1816,8154611184,0,7,,,10,0.1,0.4,0.18,0.12,0.1,0.1,0.1,0.1,0.1
0,1816,8154611184,0,3,,,5,0.1,0.6,0.26,0.19,0.1,0.1,0.1,0.1,0.1
0,1816,8154611184,0,2,,,6,0.1,0.8,0.32,0.34,0.1,0.1,0.1,0.1,0.1
0,1816,8154611184,0,6,,,14,0.1,0.3,0.16,0.06,0.1,0.1,0.1,0.1,0.1
0,1816,8154611184,0,4,,,9,0.1,8.2,1.33,2.66,0.1,0.1,0.1,0.1,0.1
0,1816,8155511180,0,4,,,1,0.21,0.21,0.21,,0.1,0.1,0.1,0.1,0.1
0,1816,8155911157,0,4,,,1,0.21,0.21,0.21,,0.1,0.1,0.1,0.1,0.1
0,1816,8156311171,0,3,,,177,0.1,188,6.57,21.1,0.1,0.1,0.1,0.1,0.1
0,1816,8156311171,0,5,,,1018,0,270.5,7.14,22.61,0.1,0.1,0.1,0.1,0.2
0,1816,8156311171,0,4,,,490,0.1,317.1,6.52,21.55,0.1,0.1,0.1,0.1,0.1
0,1816,8156311171,0,2,,,99,0.1,140.3,10.01,25.19,0.1,0.1,0.1,0.1,0.1
0,1816,8156311171,0,7,,,662,0.1,111.9,4.83,11.83,0.1,0.1,0.1,0.1,0.1
0,1816,8156311187,0,3,,,1,0.4,0.4,0.4,,0.1,0.1,0.1,0.1,0.1
0,1816,8156311187,0,4,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8156711183,0,3,,,2,0.2,0.3,0.25,0.07,0.1,0.1,0.1,0.1,0.1
0,1816,8157411155,0,5,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8158211158,0,3,,,1,0.5,0.5,0.5,,0.1,0.1,0.1,0.1,0.1
0,1816,8158211158,0,4,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1816,8158311167,0,2,,,326,0.1,321,5,24.66,0.1,0.1,0.1,0.1,0.1
0,1816,8158311167,0,4,,,260,0.1,72.2,1.62,5.31,0.1,0.1,0.1,0.1,0.1
0,1816,8158311167,0,3,,,214,0.1,89.3,2.14,6.75,0.1,0.1,0.1,0.1,0.1
0,1816,8158311167,0,7,,,128,0.1,16.7,0.72,1.77,0.1,0.1,0.1,0.1,0.1
0,1816,8158311167,0,5,,,263,0.1,31.9,1.33,3.23,0.1,0.1,0.1,0.1,0.1
0,1816,8158311167,0,6,,,168,0.1,37.6,1.41,4.77,0.1,0.1,0.1,0.1,0.1
0,1816,8159011158,0,4,,,935,0.1,16,0.24,0.63,0.1,0.1,0.1,0.1,0.1
0,1816,8159011158,0,5,,,1011,0.1,5.3,0.23,0.38,0.1,0.1,0.1,0.1,0.1
0,1816,8159011158,0,7,,,149,0.1,3.13,0.21,0.28,0.1,0.1,0.1,0.1,0.1
0,1816,8159011158,0,2,,,529,0.1,7,0.4,0.94,0.1,0.1,0.1,0.1,0.1
0,1816,8159011158,0,6,,,719,0.1,1.47,0.21,0.17,0.1,0.1,0.1,0.1,0.1
0,1816,8159011158,0,3,,,659,0.1,5.49,0.25,0.47,0.1,0.1,0.1,0.1,0.1
0,1816,8159511164,0,7,,,3,0.11,0.37,0.2,0.15,0.1,0.1,0.1,0.1,0.1
0,1816,8159611163,0,3,,,383,0.1,1.5,0.37,0.23,0.1,0.1,0.1,0.1,0.1
0,1816,8159611163,0,4,,,427,0.1,1.7,0.44,0.28,0.1,0.1,0.1,0.1,0.1
0,1816,8159611163,0,7,,,46,0.1,1.6,0.42,0.29,0.1,0.1,0.1,0.1,0.1
0,1816,8159811178,0,7,,,2,0.13,0.65,0.39,0.37,0.1,0.1,0.1,0.1,0.1
0,1816,8160011156,0,2,,,2,0.4,0.5,0.45,0.07,0.1,0.1,0.1,0.1,0.1
0,1816,8160011156,0,5,,,2,0.1,0.2,0.15,0.07,0.1,0.1,0.1,0.1,0.1
0,1816,8160011156,0,6,,,2,0.1,0.4,0.25,0.21,0.1,0.1,0.1,0.1,0.1
0,1816,8160011156,0,3,,,6,0.1,10.4,1.85,4.19,0.1,0.1,0.1,0.1,0.1
0,1816,8160011156,0,4,,,4,0.1,0.9,0.33,0.39,0.1,0.1,0.1,0.1,0.1
0,1814,8126011157,,,,,7,0.1,0.2,0.11,0.04,0.1,0.1,0.1,0.1,0.2
0,1814,8111111165,,,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1814,8117311167,,,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1814,3035153,,,,,1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1
0,1814,8153911167,,,,,64,0,0.4,0.13,0.06,0.1,0.1,0.1,0.1,0.2
0,1814,8149911158,,,,,6,0.1,0.2,0.12,0.04,0.1,0.1,0.1,0.1,0.2
0,1815,3014519,0,8507,,,25,0.1,26.4,1.75,5.23,0.2,0.1,0.11,0.2,0.3
0,1815,3014599,0,8507,,,7,0.1,14.8,3.22,5.55,0.15,0.1,0.11,0.2,0.21
0,1815,3009932,0,8532,,,513,0,4.3,0.31,0.4,0.1,0.1,0.1,0.2,0.2
0,1815,3019676,0,8507,,,166501,-0.1,269,1.08,2.81,0.1,0.1,0.1,0.2,0.2
0,1815,3025684,0,8532,,,1272,0.1,2,0.42,0.29,0.2,0.1,0.1,0.2,0.2
0,1815,3028075,0,8532,,,2445,0.1,492,8.15,30.8,0.1,0.1,0.1,0.2,0.2
0,1815,3035509,0,8532,,,2803,0,64,1.57,4.33,0.1,0.1,0.1,0.2,0.2
0,1815,3037039,0,8532,,,1972,0,407.6,5.07,18.41,0.1,0.1,0.1,0.2,0.3
0,1815,3037043,0,8532,,,3009,0,3060,22.68,163.15,0.1,0.1,0.1,0.2,0.3
0,1815,3046033,0,8507,,,279,0,3.4,0.38,0.42,0.2,0.1,0.1,0.2,0.3
0,1815,3050479,0,8532,,,395379,0,72.1,0.38,0.59,0.2,0.1,0.1,0.2,0.3
0,1815,3050479,0,8507,,,343463,0,68.2,0.44,0.68,0.2,0.1,0.1,0.2,0.2
0,1815,8112411169,0,8507,,,7,0.1,14.8,3.22,5.55,0.15,0.1,0.11,0.2,0.21
0,1815,8121411147,0,8507,,,25,0.1,26.4,1.75,5.23,0.2,0.1,0.11,0.2,0.3
0,1815,8150511163,0,8532,,,2445,0.1,492,8.15,30.8,0.1,0.1,0.1,0.2,0.2
0,1815,8153811155,0,8507,,,2,0.2,1.6,0.9,0.99,0.1,0.1,0.1,0.2,0.2
0,1815,8112911158,0,8532,,,1972,0,407.6,5.07,18.41,0.1,0.1,0.1,0.2,0.3
0,1815,8120811196,0,8507,,,343463,0,68.2,0.44,0.68,0.2,0.1,0.1,0.2,0.2
0,1815,8151511166,0,8507,,,8,0.2,3.5,1.2,1.27,0.2,0.1,0.1,0.2,0.2
0,1815,8120911161,0,8532,,,513,0,4.3,0.31,0.4,0.1,0.1,0.1,0.2,0.2
0,1815,8155711155,0,8532,,,2803,0,64,1.57,4.33,0.1,0.1,0.1,0.2,0.2
0,1815,8143911157,0,8532,,,4032,0.1,7.4,0.28,0.45,0.14,0.1,0.1,0.2,0.25
0,1815,8137511147,0,8532,,,62,0.1,121,2.49,15.34,0.1,0.1,0.1,0.2,0.4
0,1815,8120811196,0,8532,,,395379,0,72.1,0.38,0.59,0.2,0.1,0.1,0.2,0.3
0,1815,8160011156,0,8532,,,12,0.1,10.4,1.08,2.95,0.1,0.1,0.1,0.2,0.2
0,1815,8123111162,0,8532,,,3009,0,3060,22.68,163.15,0.1,0.1,0.1,0.2,0.3
0,1815,8126311182,0,8532,,,3,0.1,0.2,0.17,0.06,0.2,0.1,0.1,0.2,0.2
0,1815,8159011158,0,8532,,,3616,0.1,16,0.27,0.62,0.11,0.1,0.1,0.2,0.2
0,1815,8111511192,0,8507,,,165787,-0.1,269,1.08,2.82,0.1,0.1,0.1,0.2,0.2
0,1815,8159611163,0,8532,,,1272,0.1,2,0.42,0.29,0.2,0.1,0.1,0.2,0.2
0,1815,8132611152,0,8507,,,279,0,3.4,0.38,0.42,0.2,0.1,0.1,0.2,0.3
0,1815,8136511166,0,8532,,,1537,0.1,12.8,0.81,1.8,0.14,0.1,0.1,0.2,0.3
0,1815,8116111162,0,8507,,,9,0.1,0.3,0.22,0.08,0.2,0.1,0.2,0.2,0.2
0,1815,8151511166,0,8532,,,16,0.1,0.3,0.22,0.07,0.2,0.1,0.2,0.2,0.3
0,1815,8116111162,0,8532,,,15,0.2,0.5,0.25,0.08,0.2,0.1,0.2,0.2,0.2
0,1815,8156711183,0,8532,,,22,0.1,0.4,0.26,0.08,0.2,0.1,0.2,0.2,0.2
0,1815,8156711183,0,8507,,,23,0.1,0.5,0.24,0.09,0.2,0.1,0.2,0.2,0.2
0,1816,3027300,0,2,,,19,0.1,31.5,5.38,9.19,0.18,0.1,0.11,0.2,0.23
0,1816,3014519,0,6,,,11,0.1,1.1,0.49,0.36,0.11,0.1,0.1,0.2,0.2
0,1816,3014599,0,5,,,7,0.15,2.18,0.58,0.71,0.15,0.1,0.11,0.2,0.21
0,1816,3009214,0,7,,,352,0.1,81.2,8.11,10.58,0.1,0.1,0.1,0.2,0.2
0,1816,3011742,0,4,,,156,0,7.6,1,1.38,0.1,0.1,0.1,0.2,0.2
0,1816,3011742,0,5,,,159,0,6.5,0.77,0.96,0.1,0.1,0.1,0.2,0.2
0,1816,3015322,0,2,,,782,0,0.81,0.27,0.09,0.1,0.1,0.1,0.2,0.2
0,1816,3022361,0,6,,,1446,0,354.6,4.58,17.63,0.1,0.1,0.1,0.2,0.4
0,1816,3025313,0,3,,,200,0.1,3.2,1.15,0.81,0.1,0.1,0.1,0.2,0.2
0,1816,3025684,0,6,,,682,0.1,2.5,0.32,0.22,0.1,0.1,0.1,0.2,0.2
0,1816,3025684,0,2,,,702,0.1,2,0.44,0.26,0.1,0.1,0.1,0.2,0.2
0,1816,3025684,0,5,,,772,0.1,2,0.4,0.27,0.1,0.1,0.1,0.2,0.2
0,1816,3027476,0,2,,,14,0.3,69,10.71,21.08,0.1,0.1,0.1,0.2,0.2
0,1816,3027476,0,7,,,14,0.5,57,14.14,20.49,0.1,0.1,0.1,0.2,0.2
0,1816,3035509,0,2,,,1775,0,45.5,1.52,4.56,0.1,0.1,0.1,0.2,0.2
0,1816,3036535,0,2,,,1052,0.1,4936.8,48.64,233.18,0.1,0.1,0.1,0.2,0.2
0,1816,3037043,0,6,,,3056,0,4971.2,25.03,196.58,0.1,0.1,0.1,0.2,0.31
0,1816,3038974,0,6,,,44,0.1,1.6,0.58,0.4,0.1,0.1,0.1,0.2,0.2
0,1816,3044620,0,4,,,3,0.2,5.1,2.07,2.65,0.1,0.1,0.1,0.2,0.2
0,1816,3005244,0,7,,,149,0.2,5.1,1.48,0.99,0.2,0.1,0.1,0.2,0.2
0,1816,3005893,0,7,,,250,0.1,6.7,1.9,1.02,0.2,0.1,0.2,0.2,0.2
0,1816,3015322,0,3,,,1677,0.1,0.72,0.27,0.08,0.2,0.1,0.1,0.2,0.2
0,1816,3019885,0,6,,,101,0.1,5.2,1.13,0.94,0.2,0.1,0.1,0.2,0.3
0,1816,3023323,0,7,,,380,0.1,168,21.13,28.54,0.2,0.1,0.1,0.2,0.3
0,1816,3023936,0,5,,,103,0,7.2,0.52,0.72,0.2,0.1,0.1,0.2,0.3
0,1816,3023936,0,3,,,86,0,6.2,0.81,1.07,0.2,0.1,0.1,0.2,0.2
0,1816,3023936,0,6,,,92,0.1,5.5,0.69,0.81,0.2,0.1,0.1,0.2,0.3
0,1816,3023936,0,4,,,85,0.01,5.9,0.58,0.67,0.2,0.1,0.1,0.2,0.2
0,1816,3024128,0,4,,,79013,0.1,47.1,0.84,2.06,0.2,0.1,0.2,0.2,0.3
0,1816,3024128,0,3,,,54741,0.1,68.2,0.84,2.05,0.2,0.1,0.2,0.2,0.2
0,1816,3024128,0,7,,,63702,0.1,64.4,0.74,1.68,0.2,0.1,0.2,0.2,0.2
0,1816,3024128,0,2,,,51060,0.1,80,0.86,2.1,0.2,0.1,0.2,0.2,0.2
0,1816,3024666,0,6,,,1079,0.1,2.9,0.72,0.36,0.2,0.1,0.2,0.2,0.3
0,1816,3027144,0,6,,,388,0.1,49.2,1.36,3.13,0.2,0.1,0.1,0.2,0.2
0,1816,3028833,0,7,,,81616,0,46.4,0.87,1.62,0.2,0.1,0.2,0.2,0.2
0,1816,3035510,0,7,,,261,0.2,23.3,2.31,2.87,0.2,0.1,0.2,0.2,0.2
0,1816,3038887,0,7,,,7,41.3,19509.3,5365.8,7312.95,0.2,0.1,0.2,0.2,0.2
0,1816,3038974,0,3,,,74,0.1,4,0.47,0.54,0.2,0.1,0.1,0.2,0.2
0,1816,3038974,0,5,,,56,0.1,2,0.54,0.38,0.2,0.1,0.1,0.2,0.2
0,1816,3038974,0,4,,,57,0.1,2.5,0.54,0.45,0.2,0.1,0.1,0.2,0.2
0,1816,3038974,0,2,,,126,0.1,8.4,0.99,1.38,0.2,0.1,0.2,0.2,0.3
0,1816,3046299,0,7,,,1708,0,15,0.95,1.02,0.2,0.1,0.1,0.2,0.2
0,1816,3014519,0,5,,,13,0.14,1.9,0.66,0.55,0.13,0.1,0.1,0.2,0.2
0,1816,3014519,0,4,,,13,0.1,26.4,2.66,7.21,0.13,0.1,0.1,0.2,0.2
0,1816,8112411169,0,5,,,7,0.15,2.18,0.58,0.71,0.15,0.1,0.11,0.2,0.21
0,1816,8123111167,0,2,,,19,0.1,31.5,5.38,9.19,0.18,0.1,0.11,0.2,0.23
0,1816,8111511168,0,3,,,1529,0.1,0.7,0.26,0.08,0.2,0.1,0.1,0.2,0.2
0,1816,8111511168,0,2,,,705,0.1,0.7,0.26,0.08,0.1,0.1,0.1,0.2,0.2
0,1816,8113811160,0,2,,,707,0.1,130,9.19,18.25,0.1,0.1,0.1,0.2,0.3
0,1816,8113811160,0,3,,,483,0.1,110,6.74,16.37,0.1,0.1,0.1,0.2,0.2
0,1816,8113811160,0,5,,,523,0.1,61.3,3.75,7.75,0.1,0.1,0.1,0.2,0.2
0,1816,8113811160,0,4,,,555,0.1,101,4.97,11.32,0.1,0.1,0.1,0.2,0.2
0,1816,8114311167,0,2,,,4,0.2,0.3,0.23,0.05,0.1,0.1,0.1,0.2,0.2
0,1816,8114311167,0,3,,,5,0.2,0.3,0.22,0.04,0.2,0.1,0.1,0.2,0.2
0,1816,8116111162,0,5,,,7,0.2,0.2,0.2,0,0.2,0.1,0.1,0.2,0.2
0,1816,8116111162,0,7,,,5,0.1,0.3,0.2,0.07,0.2,0.1,0.1,0.2,0.2
