"id","concept_id","value_as_concept_id","concept_name","type","est_count"
2050,3035792,0,"MIN","NUM",0
2051,3035801,0,"MAX","NUM",1730
2052,3035801,0,"MIN","NUM",1
2053,3035826,0,"MAX","NUM",8.59
2054,3035826,0,"MIN","NUM",0
2055,3035995,0,"MAX","NUM",14214
2056,3035995,0,"MIN","NUM",-1
2057,3036031,0,"MIN","NUM",0.11
2058,3036031,0,"MAX","NUM",91.6
2059,3036035,0,"MIN","NUM",12
2060,3036035,0,"MAX","NUM",396
2061,3036036,0,"MIN","NUM",4
2062,3036036,0,"MAX","NUM",105
2063,3036105,0,"MAX","NUM",79890
2064,3036105,0,"MIN","NUM",40
2065,3036152,0,"MAX","NUM",117.3
2066,3036152,0,"MIN","NUM",0
2067,3036172,0,"MIN","NUM",119
2068,3036172,0,"MAX","NUM",131
2069,3036230,0,"MIN","NUM",3
2070,3036230,0,"MAX","NUM",655
2071,3036243,0,"MAX","NUM",71.7
2072,3036243,0,"MIN","NUM",0
2073,3036277,0,"MAX","NUM",16933300000000
2074,3036277,0,"MIN","NUM",0.17
2075,3036312,0,"MIN","NUM",0.16
2076,3036312,0,"MAX","NUM",44.8
2077,3036325,0,"MIN","NUM",8
2078,3036325,0,"MAX","NUM",1146
2079,3036412,0,"MAX","NUM",34
2080,3036412,0,"MIN","NUM",8
2081,3036426,0,"MAX","NUM",196
2082,3036426,0,"MIN","NUM",0
2083,3036489,0,"MIN","NUM",13
2084,3036489,0,"MAX","NUM",193
2085,3036509,0,"MIN","NUM",2
2086,3036509,0,"MAX","NUM",228
2087,3036535,0,"MIN","NUM",0
2088,3036535,0,"MAX","NUM",45941.3
2089,3036550,0,"MIN","NUM",2
2090,3036550,0,"MAX","NUM",69
2091,3036567,0,"MAX","NUM",1362
2092,3036567,0,"MIN","NUM",41
2093,3036663,0,"MAX","NUM",100
2094,3036663,0,"MIN","NUM",0
2095,3036727,0,"MIN","NUM",0.35
2096,3036727,0,"MAX","NUM",1267172
2097,3036774,0,"MAX","NUM",84.5
2098,3036774,0,"MIN","NUM",2
2099,3036780,0,"MIN","NUM",0.1
2100,3036780,0,"MAX","NUM",75.4
2101,3036809,0,"MIN","NUM",1
2102,3036809,0,"MAX","NUM",186
2103,3036866,0,"MIN","NUM",0.3
2104,3036866,0,"MAX","NUM",2.2
2105,3036931,0,"MAX","NUM",2122
2106,3036931,0,"MIN","NUM",10
2107,3036949,0,"MIN","NUM",0.12
2108,3036949,0,"MAX","NUM",12.6
2109,3036987,0,"MIN","NUM",0.5
2110,3036987,0,"MAX","NUM",558.6
2111,3037006,0,"MIN","NUM",0.05
2112,3037006,0,"MAX","NUM",47
2113,3037010,0,"MAX","NUM",86074
2114,3037010,0,"MIN","NUM",0
2115,3037039,0,"MIN","NUM",0
2116,3037039,0,"MAX","NUM",415.7
2117,3037043,0,"MIN","NUM",0
2118,3037043,0,"MAX","NUM",4971.2
2119,3037070,0,"MIN","NUM",0
2120,3037070,0,"MAX","NUM",62
2121,3037101,0,"MIN","NUM",0.6
2122,3037101,0,"MAX","NUM",16.2
2123,3037110,0,"MIN","NUM",48
2124,3037110,0,"MAX","NUM",398
2125,3037201,0,"MAX","NUM",188
2126,3037201,0,"MIN","NUM",0.7
2127,3037234,0,"MAX","NUM",56
2128,3037234,0,"MIN","NUM",0
2129,3037306,0,"MAX","NUM",51
2130,3037306,0,"MIN","NUM",8
2131,3037350,0,"MAX","NUM",302
2132,3037350,0,"MIN","NUM",0
2133,3037381,0,"MIN","NUM",0.22
2134,3037381,0,"MAX","NUM",0.28
2135,3037426,0,"MIN","NUM",0
2136,3037426,0,"MAX","NUM",12
2137,3037475,0,"MAX","NUM",15
2138,3037475,0,"MIN","NUM",0.1
2139,3037501,0,"MIN","NUM",32
2140,3037501,0,"MAX","NUM",64
2141,3037511,0,"MAX","NUM",343.9
2142,3037511,0,"MIN","NUM",0
2143,3037524,0,"MAX","NUM",64.4
2144,3037524,0,"MIN","NUM",0.6
2145,3037533,0,"MAX","NUM",656
2146,3037533,0,"MIN","NUM",7
2147,3037549,0,"MIN","NUM",4
2148,3037549,0,"MAX","NUM",4
2149,3037556,0,"MIN","NUM",0
2150,3037556,0,"MAX","NUM",424
2151,3037588,0,"MIN","NUM",0.01
2152,3037588,0,"MAX","NUM",0.29
2153,3037670,0,"MAX","NUM",136
2154,3037670,0,"MIN","NUM",0
2155,3037684,0,"MAX","NUM",4022
2156,3037684,0,"MIN","NUM",1
2157,3037701,0,"MIN","NUM",0.4
2158,3037701,0,"MAX","NUM",1875.7
2159,3037850,0,"MIN","NUM",1
2160,3037850,0,"MAX","NUM",13.28
2161,3037988,0,"MIN","NUM",0
2162,3037988,0,"MAX","NUM",26
2163,3038021,0,"MAX","NUM",107
2164,3038021,0,"MIN","NUM",5
2165,3038056,0,"MAX","NUM",659
2166,3038056,0,"MIN","NUM",2
2167,3038058,0,"MAX","NUM",114
2168,3038058,0,"MIN","NUM",0
2169,3038086,0,"MAX","NUM",4
2170,3038086,0,"MIN","NUM",4
2171,3038136,0,"MAX","NUM",262.7
2172,3038136,0,"MIN","NUM",0
2173,3038205,0,"MAX","NUM",45.9
2174,3038205,0,"MIN","NUM",0.1
2175,3038232,0,"MIN","NUM",0
2176,3038232,0,"MAX","NUM",192
2177,3038235,0,"MAX","NUM",6
2178,3038235,0,"MIN","NUM",0
2179,3038568,0,"MIN","NUM",0.02
2180,3038568,0,"MAX","NUM",20.13
2181,3038664,0,"MIN","NUM",0.01
2182,3038664,0,"MAX","NUM",11.87
2183,3038677,0,"MIN","NUM",0.3
2184,3038677,0,"MAX","NUM",11
2185,3038882,0,"MAX","NUM",943
2186,3038882,0,"MIN","NUM",4.9
2187,3038887,0,"MAX","NUM",72900
2188,3038887,0,"MIN","NUM",0.1
2189,3038918,0,"MAX","NUM",107.4
2190,3038918,0,"MIN","NUM",0
2191,3038974,0,"MIN","NUM",0.1
2192,3038974,0,"MAX","NUM",8.4
2193,3039077,0,"MAX","NUM",240
2194,3039077,0,"MIN","NUM",0
2195,3039426,0,"MAX","NUM",187
2196,3039426,0,"MIN","NUM",-7.3
2197,3039497,0,"MIN","NUM",0
2198,3039497,0,"MAX","NUM",1326600
2199,3039568,0,"MAX","NUM",27.05
2200,3039568,0,"MIN","NUM",27.05
2201,3039719,0,"MAX","NUM",367
2202,3039719,0,"MIN","NUM",0.7
2203,3039753,0,"MIN","NUM",0.1
2204,3039753,0,"MAX","NUM",7.9
2205,3039783,0,"MAX","NUM",673220
2206,3039783,0,"MIN","NUM",0
2207,3039802,0,"MIN","NUM",0.06
2208,3039802,0,"MAX","NUM",10.94
2209,3039818,0,"MIN","NUM",0
2210,3039818,0,"MAX","NUM",2435.5
2211,3039835,0,"MAX","NUM",46
2212,3039835,0,"MIN","NUM",0
2213,3039930,0,"MIN","NUM",0
2214,3039930,0,"MAX","NUM",93
2215,3040126,0,"MAX","NUM",14.05
2216,3040126,0,"MIN","NUM",0.03
2217,3040200,0,"MAX","NUM",114
2218,3040200,0,"MIN","NUM",0
2219,3040373,0,"MAX","NUM",9.46
2220,3040373,0,"MIN","NUM",0
2221,3040433,0,"MIN","NUM",0
2222,3040433,0,"MAX","NUM",1870
2223,3040571,0,"MIN","NUM",0.03
2224,3040571,0,"MAX","NUM",1.74
2225,3040648,0,"MAX","NUM",86
2226,3040648,0,"MIN","NUM",25
2227,3040808,0,"MIN","NUM",2.1
2228,3040808,0,"MAX","NUM",92.9
2229,3040897,0,"MAX","NUM",9
2230,3040897,0,"MIN","NUM",0
2231,3041078,0,"MIN","NUM",0.8
2232,3041078,0,"MAX","NUM",53.4
2233,3041253,0,"MAX","NUM",720
2234,3041253,0,"MIN","NUM",-13
2235,3041302,0,"MAX","NUM",1
2236,3041302,0,"MIN","NUM",0
2237,3041307,0,"MIN","NUM",0
2238,3041307,0,"MAX","NUM",5.68
2239,3041375,0,"MAX","NUM",0.97
2240,3041375,0,"MIN","NUM",0.28
2241,3041423,0,"MAX","NUM",182
2242,3041423,0,"MIN","NUM",0
2243,3041449,0,"MIN","NUM",34
2244,3041449,0,"MAX","NUM",3097
2245,3041952,0,"MIN","NUM",0.2
2246,3041952,0,"MAX","NUM",119.9
2247,3042053,0,"MIN","NUM",0
2248,3042053,0,"MAX","NUM",20
2249,3042065,0,"MIN","NUM",0.02
2250,3042065,0,"MAX","NUM",15.22
2251,3042211,0,"MAX","NUM",19.18
2252,3042211,0,"MIN","NUM",0.01
2253,3042222,0,"MAX","NUM",2980
2254,3042222,0,"MIN","NUM",3
2255,3042272,0,"MIN","NUM",2
2256,3042272,0,"MAX","NUM",107
2257,3042299,0,"MIN","NUM",0.67
2258,3042299,0,"MAX","NUM",58
2259,3042421,0,"MIN","NUM",0
2260,3042421,0,"MAX","NUM",16
2261,3042436,0,"MAX","NUM",111.3
2262,3042436,0,"MIN","NUM",26.2
2263,3042455,0,"MAX","NUM",18.15
2264,3042455,0,"MIN","NUM",0
2265,3042529,0,"MAX","NUM",15
2266,3042529,0,"MIN","NUM",0
2267,3042549,0,"MIN","NUM",0
2268,3042549,0,"MAX","NUM",44.9
2269,3042621,0,"MIN","NUM",1.2
2270,3042621,0,"MAX","NUM",157
2271,3042641,0,"MIN","NUM",21
2272,3042641,0,"MAX","NUM",347
2273,3042784,0,"MAX","NUM",90
2274,3042784,0,"MIN","NUM",0
2275,3042822,0,"MIN","NUM",27.5
2276,3042822,0,"MAX","NUM",155.4
2277,3042910,0,"MAX","NUM",610
2278,3042910,0,"MIN","NUM",8
2279,3043111,0,"MAX","NUM",389
2280,3043111,0,"MIN","NUM",0
2281,3043117,0,"MAX","NUM",48.5
2282,3043117,0,"MIN","NUM",18.2
2283,3043263,0,"MIN","NUM",0
2284,3043263,0,"MAX","NUM",0
2285,3043395,0,"MIN","NUM",20
2286,3043395,0,"MAX","NUM",1861
2287,3043562,0,"MAX","NUM",738
2288,3043562,0,"MIN","NUM",0
2289,3044152,0,"MAX","NUM",97
2290,3044152,0,"MIN","NUM",0
2291,3044355,0,"MIN","NUM",0
2292,3044355,0,"MAX","NUM",18
2293,3044491,0,"MAX","NUM",1591
2294,3044491,0,"MIN","NUM",7
2295,3044525,0,"MAX","NUM",1.71
2296,3044525,0,"MIN","NUM",0
2297,3044549,0,"MIN","NUM",0.11
2298,3044549,0,"MAX","NUM",43.26
2299,3044590,0,"MAX","NUM",95
2300,3044590,0,"MIN","NUM",5
2301,3044620,0,"MIN","NUM",0.1
2302,3044620,0,"MAX","NUM",6.1
2303,3044717,0,"MIN","NUM",5
2304,3044717,0,"MAX","NUM",5
2305,3044877,0,"MAX","NUM",6.21
2306,3044877,0,"MIN","NUM",0
2307,3044916,0,"MAX","NUM",119
2308,3044916,0,"MIN","NUM",0
2309,3045104,0,"MIN","NUM",0
2310,3045104,0,"MAX","NUM",254.01
2311,3045129,0,"MAX","NUM",49
2312,3045129,0,"MIN","NUM",0
2313,3045402,0,"MAX","NUM",0.83
2314,3045402,0,"MIN","NUM",0.01
2315,3045684,0,"MIN","NUM",0
2316,3045684,0,"MAX","NUM",138
2317,3045716,0,"MAX","NUM",720
2318,3045716,0,"MIN","NUM",-938
2319,3045755,0,"MIN","NUM",-0.1
2320,3045755,0,"MAX","NUM",176
2321,3045759,0,"MAX","NUM",63
2322,3045759,0,"MIN","NUM",2
2323,3045781,0,"MAX","NUM",4165
2324,3045781,0,"MIN","NUM",10
2325,3045829,0,"MAX","NUM",329
2326,3045829,0,"MIN","NUM",2
2327,3046000,0,"MAX","NUM",361
2328,3046000,0,"MIN","NUM",0
2329,3046033,0,"MAX","NUM",3.4
2330,3046033,0,"MIN","NUM",0
2331,3046171,0,"MIN","NUM",0
2332,3046171,0,"MAX","NUM",31
2333,3046277,0,"MIN","NUM",13.4
2334,3046277,0,"MAX","NUM",64.6
2335,3046279,0,"MIN","NUM",0.07
2336,3046279,0,"MAX","NUM",18.2
2337,3046299,0,"MAX","NUM",20
2338,3046299,0,"MIN","NUM",0
2339,3046538,0,"MIN","NUM",0
2340,3046538,0,"MAX","NUM",350
2341,3046561,0,"MAX","NUM",239
2342,3046561,0,"MIN","NUM",0
2343,3046569,0,"MAX","NUM",23.5
2344,3046569,0,"MIN","NUM",2.3
2345,3046608,0,"MIN","NUM",13.4
2346,3046608,0,"MAX","NUM",60.9
2347,3046710,0,"MIN","NUM",0
2348,3046710,0,"MAX","NUM",367
2349,3046760,0,"MIN","NUM",0.12
2350,3046760,0,"MAX","NUM",0.12
2351,3047064,0,"MIN","NUM",416
2352,3047064,0,"MAX","NUM",15131
2353,3047065,0,"MAX","NUM",144
2354,3047065,0,"MIN","NUM",0
2355,3047169,0,"MAX","NUM",1672.4
2356,3047169,0,"MIN","NUM",0.01
2357,3047181,0,"MAX","NUM",90
2358,3047181,0,"MIN","NUM",-3.3
2359,3047813,0,"MIN","NUM",0
2360,3047813,0,"MAX","NUM",319
2361,3047826,0,"MIN","NUM",0.01
2362,3047826,0,"MAX","NUM",46.7
2363,3048234,0,"MIN","NUM",1
2364,3048234,0,"MAX","NUM",885
2365,3048446,0,"MAX","NUM",10
2366,3048446,0,"MIN","NUM",0
2367,3048506,0,"MAX","NUM",7830753
2368,3048506,0,"MIN","NUM",40
2369,3048689,0,"MIN","NUM",16
2370,3048689,0,"MAX","NUM",1697
2371,3048932,0,"MAX","NUM",57
2372,3048932,0,"MIN","NUM",0
2373,3049175,0,"MIN","NUM",0
2374,3049175,0,"MAX","NUM",6.24
2375,3049398,0,"MAX","NUM",2065
2376,3049398,0,"MIN","NUM",0
2377,3049400,0,"MIN","NUM",2
2378,3049400,0,"MAX","NUM",164077
2379,3049482,0,"MIN","NUM",3
2380,3049482,0,"MAX","NUM",24
2381,3049536,0,"MIN","NUM",0.1
2382,3049536,0,"MAX","NUM",445
2383,3049714,0,"MIN","NUM",5
2384,3049714,0,"MAX","NUM",620
2385,3049738,0,"MAX","NUM",76.3
2386,3049738,0,"MIN","NUM",4.1
2387,3050218,0,"MIN","NUM",0.1
2388,3050218,0,"MAX","NUM",16.7
2389,3050254,0,"MAX","NUM",63
2390,3050254,0,"MIN","NUM",1.1
2391,3050351,0,"MIN","NUM",0.13
2392,3050351,0,"MAX","NUM",43.1
2393,3050479,0,"MIN","NUM",0
2394,3050479,0,"MAX","NUM",72.1
2395,3050658,0,"MAX","NUM",75
2396,3050658,0,"MIN","NUM",0
2397,3050920,0,"MIN","NUM",1.2
2398,3050920,0,"MAX","NUM",63.2
2399,3051205,0,"MAX","NUM",0
2400,3051205,0,"MIN","NUM",0
2401,3051388,0,"MAX","NUM",7
2402,3051388,0,"MIN","NUM",7
2403,3051396,0,"MIN","NUM",0.8
2404,3051396,0,"MAX","NUM",48.7
2405,3051415,0,"MAX","NUM",4.72
2406,3051415,0,"MIN","NUM",0
2407,3051417,0,"MAX","NUM",909
2408,3051417,0,"MIN","NUM",0.7
2409,3051447,0,"MIN","NUM",0
2410,3051447,0,"MAX","NUM",3.04
2411,3051611,0,"MIN","NUM",0
2412,3051611,0,"MAX","NUM",2453
2413,3051651,0,"MAX","NUM",52
2414,3051651,0,"MIN","NUM",0
2415,3051669,0,"MAX","NUM",2694
2416,3051669,0,"MIN","NUM",0
2417,3051825,0,"MIN","NUM",-3.25
2418,3051825,0,"MAX","NUM",148
2419,3052039,0,"MIN","NUM",6
2420,3052039,0,"MAX","NUM",6
2421,3052691,0,"MAX","NUM",8
2422,3052691,0,"MIN","NUM",8
2423,3052851,0,"MAX","NUM",52
2424,3052851,0,"MIN","NUM",0
2425,3052881,0,"MAX","NUM",135
2426,3052881,0,"MIN","NUM",2.4
2427,3052989,0,"MIN","NUM",1
2428,3052989,0,"MAX","NUM",22
2429,3053209,0,"MIN","NUM",0
2430,3053209,0,"MAX","NUM",214476.7
2431,3053342,0,"MIN","NUM",0.16
2432,3053342,0,"MAX","NUM",2.49
2433,40758289,0,"MIN","NUM",0.3
2434,40758289,0,"MAX","NUM",52.6
2435,40758492,0,"MAX","NUM",3.72
2436,40758492,0,"MIN","NUM",0.25
2437,40758914,0,"MAX","NUM",2113125
2438,40758914,0,"MIN","NUM",0
2439,40758927,0,"MIN","NUM",0.5
2440,40758927,0,"MAX","NUM",25.8
2441,40758928,0,"MAX","NUM",285.9
2442,40758928,0,"MIN","NUM",4.6
2443,40759049,0,"MIN","NUM",51
2444,40759049,0,"MAX","NUM",6614.6
2445,40759657,0,"MIN","NUM",0
2446,40759657,0,"MAX","NUM",119
2447,40759660,0,"MIN","NUM",1.02
2448,40759660,0,"MAX","NUM",294.68
2449,40759788,0,"MAX","NUM",627
2450,40759788,0,"MIN","NUM",10
2451,40760993,0,"MIN","NUM",0.11
2452,40760993,0,"MAX","NUM",0.57
2453,40761127,0,"MAX","NUM",3.64
2454,40761127,0,"MIN","NUM",0
2455,40761514,0,"MIN","NUM",0
2456,40761514,0,"MAX","NUM",1951
2457,40762000,0,"MIN","NUM",0
2458,40762000,0,"MAX","NUM",487050
2459,40762388,0,"MIN","NUM",0.5
2460,40762388,0,"MAX","NUM",36.8
2461,40762414,0,"MIN","NUM",0.6
2462,40762414,0,"MAX","NUM",54
2463,40762478,0,"MAX","NUM",2
2464,40762478,0,"MIN","NUM",0
2465,40762896,0,"MAX","NUM",169000
2466,40762896,0,"MIN","NUM",3
2467,40763519,0,"MAX","NUM",5.2
2468,40763519,0,"MIN","NUM",0.1
2469,40763520,0,"MIN","NUM",0.1
2470,40763520,0,"MAX","NUM",4.3
2471,40764191,0,"MIN","NUM",0
2472,40764191,0,"MAX","NUM",80
2473,40765040,0,"MIN","NUM",1.9
2474,40765040,0,"MAX","NUM",906
2475,40766061,0,"MIN","NUM",2
2476,40766061,0,"MAX","NUM",8
2477,40766151,0,"MAX","NUM",22
2478,40766151,0,"MIN","NUM",4
2479,40766163,0,"MIN","NUM",0
2480,40766163,0,"MAX","NUM",0.95
2481,40766183,0,"MAX","NUM",22
2482,40766183,0,"MIN","NUM",22
2483,40766800,0,"MIN","NUM",0
2484,40766800,0,"MAX","NUM",8.98
2485,40768495,0,"MAX","NUM",2
2486,40768495,0,"MIN","NUM",2
2487,40768505,0,"MAX","NUM",1700
2488,40768505,0,"MIN","NUM",1230
2489,40769408,0,"MIN","NUM",0.7
2490,40769408,0,"MAX","NUM",83.1
2491,40769411,0,"MIN","NUM",0.1
2492,40769411,0,"MAX","NUM",65.3
2493,42868604,0,"MAX","NUM",12
2494,42868604,0,"MIN","NUM",0
2495,42869529,0,"MIN","NUM",0
2496,42869529,0,"MAX","NUM",10
2497,42869531,0,"MIN","NUM",0
2498,42869531,0,"MAX","NUM",3.55
2499,43055457,0,"MIN","NUM",24
2500,43055457,0,"MAX","NUM",132
2501,43533706,0,"MAX","NUM",41
2502,43533706,0,"MIN","NUM",2
2503,43533707,0,"MIN","NUM",3
2504,43533707,0,"MAX","NUM",41
2505,44787087,0,"MAX","NUM",648
2506,44787087,0,"MIN","NUM",0.1
2507,46236017,0,"MAX","NUM",11.4
2508,46236017,0,"MIN","NUM",0.3
